id,product_id,farmer_id,buyer_id,created_at,price,quantity
8180,6,7569,5,02/16/2020,221,227.92
8181,8,219,2,02/17/2020,137,191.7
8182,9,1614,1,02/17/2020,177,115.76
8183,18,5903,8,02/17/2020,188,220.32
8184,15,3119,3,02/17/2020,196,119.12
8185,22,96,1,02/17/2020,231,186.84
8186,4,1943,4,02/17/2020,110,27.9
8187,23,562,2,02/17/2020,225,28.98
8188,4,3741,7,02/18/2020,103,257.28
8189,18,174,4,02/18/2020,191,61.92
8190,1,2334,6,02/18/2020,144,90.33
8191,1,3370,6,02/19/2020,133,153.5
8192,9,2642,5,02/19/2020,184,219.68
8193,21,2087,1,02/19/2020,369,162.8
8194,13,6099,7,02/19/2020,166,108.04
8195,5,8336,7,02/19/2020,241,163
8196,21,2497,8,02/19/2020,372,97.83
8197,7,4038,3,02/20/2020,143,110
8198,7,763,7,02/20/2020,155,194.94
8199,3,1522,7,02/20/2020,112,177.78
8200,20,593,8,02/20/2020,317,172.62
8201,20,1628,7,02/20/2020,344,111.12
8202,20,5814,3,02/20/2020,314,31.27
8203,4,702,4,02/21/2020,107,117.72
8204,3,4358,8,02/21/2020,113,59.16
8205,5,3210,4,02/21/2020,188,115.04
8206,7,7748,6,02/21/2020,153,131.32
8207,7,6137,4,02/21/2020,134,62.88
8208,6,3850,2,02/21/2020,203,64.8
8209,18,5246,2,02/21/2020,217,150.85
8210,12,786,6,02/22/2020,130,196.86
8211,19,3690,2,02/22/2020,390,257.2
8212,3,2955,2,02/22/2020,123,233.04
8213,18,5629,7,02/23/2020,211,97.29
8214,22,3633,2,02/23/2020,218,137.3
8215,6,8435,2,02/23/2020,201,177.9
8216,12,5327,3,02/23/2020,130,30.38
8217,2,3511,5,02/23/2020,111,145.8
8218,11,6537,6,02/23/2020,185,246.8
8219,22,2786,4,02/23/2020,236,186.54
8220,13,3206,8,02/24/2020,150,30.19
8221,18,2355,5,02/24/2020,192,83.19
8222,2,1853,2,02/24/2020,114,108.88
8223,9,5303,8,02/24/2020,155,219.6
8224,6,2188,8,02/24/2020,229,228.96
8225,14,1052,1,02/24/2020,183,97.11
8226,23,822,1,02/24/2020,187,63.5
8227,5,4358,4,02/25/2020,293,92.4
8228,22,1972,8,02/25/2020,250,113.28
8229,10,5185,7,02/25/2020,215,127.2
8230,2,3123,1,02/25/2020,101,224.56
8231,10,204,8,02/25/2020,209,129.36
8232,12,1094,1,02/26/2020,123,218.64
8233,19,866,3,02/26/2020,408,32.79
8234,4,3746,7,02/26/2020,127,83.25
8235,1,5358,6,02/27/2020,135,186.48
8236,9,2063,1,02/27/2020,175,32.19
8237,13,4143,5,02/27/2020,174,65.32
8238,19,7575,4,02/27/2020,396,149.3
8239,2,1065,3,02/27/2020,95,32.36
8240,1,68,1,02/28/2020,124,81.66
8241,18,456,1,02/28/2020,181,88.11
8242,19,6064,3,02/28/2020,418,192.18
8243,2,77,8,02/28/2020,99,55.3
8244,4,1945,2,02/28/2020,153,112.68
8245,14,1131,7,02/28/2020,179,253.04
8246,16,4112,8,02/28/2020,214,59.02
8247,15,1903,3,02/29/2020,182,261.44
8248,6,2217,6,02/29/2020,221,154.9
8249,15,3066,4,02/29/2020,179,136.5
8250,15,3918,5,02/29/2020,168,54.8
8251,14,4578,2,02/29/2020,169,111.52
8252,11,1468,6,02/29/2020,110,95.1
8253,2,8397,7,02/29/2020,114,119.44
8254,22,804,7,03/01/2020,224,56.68
8255,21,2808,7,03/01/2020,375,63.6
8256,4,4402,4,03/02/2020,100,96.9
8257,13,1215,1,03/02/2020,153,88.14
8258,5,695,3,03/02/2020,256,154.9
8259,4,4735,2,03/02/2020,132,83.88
8260,12,657,5,03/03/2020,125,28.12
8261,20,6575,4,03/03/2020,360,27.19
8262,17,8811,4,03/03/2020,199,55.2
8263,20,296,1,03/03/2020,401,185.58
8264,12,1814,1,03/04/2020,120,85.56
8265,1,308,8,03/04/2020,207,175.56
8266,2,8913,8,03/04/2020,88,85.65
8267,14,736,1,03/04/2020,167,261.04
8268,17,6373,4,03/04/2020,219,119.2
8269,5,660,4,03/04/2020,200,128.96
8270,4,6069,4,03/05/2020,157,96.75
8271,11,2233,3,03/05/2020,112,130.8
8272,10,7888,7,03/05/2020,163,81.18
8273,14,9311,2,03/05/2020,183,147.8
8274,19,2059,2,03/05/2020,420,257.76
8275,3,5862,2,03/06/2020,136,109.08
8276,21,5104,1,03/06/2020,367,57.76
8277,3,1033,7,03/06/2020,163,109.24
8278,15,1426,1,03/06/2020,169,115.2
8279,2,2373,6,03/06/2020,89,242.72
8280,4,4107,3,03/06/2020,143,166.38
8281,13,4941,8,03/06/2020,169,221.12
8282,6,2492,1,03/07/2020,187,90.75
8283,23,3971,1,03/07/2020,192,56.06
8284,21,1114,5,03/07/2020,380,29.82
8285,12,1504,5,03/07/2020,122,126.52
8286,15,4425,3,03/08/2020,183,95.67
8287,11,646,4,03/08/2020,169,159.6
8288,19,338,7,03/09/2020,393,65.62
8289,23,3984,2,03/09/2020,222,89.25
8290,22,860,3,03/09/2020,233,158.5
8291,23,3861,8,03/09/2020,186,88.56
8292,12,4121,4,03/09/2020,120,196.86
8293,20,2327,5,03/09/2020,403,170.28
8294,7,4571,8,03/09/2020,148,140.3
8295,4,1829,4,03/09/2020,161,247.2
8296,3,4339,2,03/10/2020,135,150.9
8297,22,3560,4,03/10/2020,226,248.08
8298,14,1045,8,03/10/2020,160,195.78
8299,20,2613,8,03/10/2020,410,254.8
8300,8,5831,1,03/10/2020,133,111.88
8301,2,7273,2,03/10/2020,118,30.52
8302,22,4857,1,03/11/2020,205,60.06
8303,23,3270,1,03/11/2020,182,32.32
8304,20,424,4,03/11/2020,337,236.48
8305,2,3074,4,03/11/2020,120,98.85
8306,1,2455,7,03/12/2020,178,230.56
8307,22,2615,5,03/12/2020,246,162
8308,1,88,6,03/12/2020,110,54.04
8309,1,4533,1,03/12/2020,136,183
8310,14,9731,6,03/13/2020,171,62.42
8311,2,267,3,03/13/2020,106,61.02
8312,13,3571,7,03/13/2020,150,29.49
8313,14,7235,4,03/13/2020,185,64.52
8314,4,1852,1,03/14/2020,178,119.28
8315,4,25,8,03/14/2020,164,54.26
8316,9,1176,7,03/14/2020,152,228.72
8317,17,696,1,03/14/2020,197,135.4
8318,12,11,2,03/14/2020,123,56.68
8319,12,5022,4,03/14/2020,121,151.65
8320,17,632,4,03/14/2020,181,155.45
8321,5,3310,7,03/15/2020,305,126.56
8322,23,1071,3,03/15/2020,201,64.44
8323,17,447,4,03/15/2020,219,169.14
8324,9,3562,5,03/16/2020,158,117.92
8325,22,3721,4,03/16/2020,229,242.32
8326,17,4757,2,03/16/2020,185,148.85
8327,2,326,5,03/16/2020,109,226.48
8328,8,7691,3,03/16/2020,139,173.7
8329,13,7120,8,03/16/2020,154,61.8
8330,20,6324,3,03/16/2020,378,84.66
8331,13,3711,4,03/16/2020,168,96.51
8332,10,2978,6,03/17/2020,138,260.96
8333,21,7629,3,03/17/2020,368,114.44
8334,2,2694,7,03/18/2020,108,90.18
8335,16,1772,2,03/18/2020,152,159.7
8336,18,5337,3,03/18/2020,219,29.26
8337,1,1777,5,03/18/2020,127,164.5
8338,11,3768,4,03/18/2020,186,144.9
8339,5,2011,8,03/18/2020,261,30.26
8340,20,3289,4,03/18/2020,355,127.6
8341,22,4912,2,03/19/2020,227,237.6
8342,1,1779,7,03/19/2020,202,164.2
8343,13,4889,5,03/20/2020,165,139.1
8344,2,4279,1,03/20/2020,82,146.7
8345,9,2389,7,03/20/2020,155,94.35
8346,6,9149,6,03/20/2020,228,182.52
8347,19,158,7,03/20/2020,409,86.97
8348,2,7811,2,03/21/2020,117,84.48
8349,5,7942,1,03/21/2020,299,185.4
8350,7,2145,4,03/21/2020,173,159.1
8351,5,2627,1,03/21/2020,314,111.56
8352,23,1085,2,03/22/2020,187,91.26
8353,14,2440,6,03/22/2020,177,230.8
8354,10,2057,1,03/22/2020,189,180.48
8355,5,5463,8,03/22/2020,241,196.74
8356,17,1829,8,03/22/2020,179,118.96
8357,5,1750,6,03/22/2020,220,123.76
8358,11,5173,8,03/23/2020,119,28.47
8359,10,6767,5,03/23/2020,130,32.28
8360,11,6345,3,03/23/2020,111,219.44
8361,10,1759,8,03/23/2020,128,54.02
8362,20,380,5,03/23/2020,408,92.91
8363,6,3343,1,03/23/2020,223,82.59
8364,21,1343,1,03/23/2020,379,28.79
8365,15,1653,4,03/23/2020,197,229.6
8366,8,7023,6,03/24/2020,142,182.04
8367,21,848,2,03/24/2020,372,259.52
8368,13,1250,6,03/24/2020,180,97.41
8369,21,3724,8,03/24/2020,379,258.72
8370,9,861,3,03/25/2020,177,94.32
8371,20,3508,8,03/25/2020,365,116.96
8372,15,3720,4,03/25/2020,177,29.06
8373,15,8671,8,03/25/2020,196,126.6
8374,4,8807,2,03/25/2020,150,181.68
8375,12,2592,6,03/25/2020,130,27.95
8376,5,9145,2,03/26/2020,308,32.97
8377,12,1227,6,03/26/2020,129,140
8378,5,2548,3,03/26/2020,198,137.8
8379,4,527,3,03/26/2020,155,193.32
8380,23,4952,6,03/26/2020,239,116.76
8381,20,2956,6,03/26/2020,358,157.55
8382,5,211,8,03/26/2020,249,147.85
8383,23,2527,5,03/26/2020,203,58.62
8384,10,9355,3,03/27/2020,195,184.14
8385,6,17,3,03/27/2020,221,118.52
8386,8,317,3,03/27/2020,133,154.1
8387,12,429,4,03/27/2020,130,248.8
8388,14,663,5,03/27/2020,182,149
8389,6,8556,2,03/28/2020,227,113
8390,12,1680,5,03/28/2020,128,162.24
8391,12,4971,1,03/28/2020,122,27.33
8392,10,2687,5,03/28/2020,151,55.28
8393,10,321,6,03/28/2020,113,222.72
8394,23,2429,4,03/29/2020,199,159.8
8395,15,2879,6,03/29/2020,167,90.9
8396,14,1337,5,03/29/2020,181,155.15
8397,12,117,2,03/29/2020,122,143.1
8398,4,745,2,03/29/2020,112,156.2
8399,8,3242,5,03/29/2020,146,158.95
8400,11,6241,7,03/29/2020,201,116.68
8401,23,1147,3,03/30/2020,206,91.08
8402,22,3090,4,03/30/2020,236,156.3
8403,18,1567,7,03/30/2020,233,32.57
8404,22,7908,3,03/30/2020,238,115.16
8405,3,2126,4,03/31/2020,130,155.45
8406,17,7036,5,03/31/2020,203,126.28
8407,6,2023,2,03/31/2020,184,141.65
8408,23,1181,1,03/31/2020,227,64.66
8409,10,1442,6,03/31/2020,184,140.95
8410,6,4291,4,04/01/2020,181,242
8411,16,9084,5,04/01/2020,210,220.96
8412,14,5408,6,04/01/2020,162,140.25
8413,11,673,8,04/02/2020,212,165.66
8414,17,4909,8,04/02/2020,211,55.88
8415,14,4054,5,04/02/2020,161,159.7
8416,1,2239,7,04/02/2020,205,188.94
8417,4,1826,1,04/02/2020,171,56.54
8418,22,2890,8,04/02/2020,244,176.22
8419,2,2191,4,04/03/2020,84,88.86
8420,8,635,3,04/03/2020,120,87.03
8421,22,6209,7,04/03/2020,230,56.2
8422,4,3621,4,04/03/2020,111,27.51
8423,2,2566,3,04/03/2020,109,32.67
8424,6,1112,8,04/03/2020,209,86.52
8425,8,903,1,04/03/2020,120,32.59
8426,13,6125,1,04/04/2020,179,31.68
8427,10,387,2,04/04/2020,202,28.98
8428,21,2507,3,04/04/2020,375,120.08
8429,3,1319,6,04/04/2020,122,196.02
8430,15,526,2,04/04/2020,194,126.16
8431,6,2480,6,04/04/2020,199,226.64
8432,8,4779,6,04/04/2020,130,60.06
8433,22,2120,8,04/04/2020,218,140.9
8434,5,925,3,04/04/2020,226,65.94
8435,15,2426,2,04/04/2020,183,63.12
8436,12,390,6,04/04/2020,125,30.06
8437,11,7563,5,04/05/2020,151,84.99
8438,10,8549,6,04/05/2020,124,32.04
8439,23,1005,2,04/05/2020,223,178.68
8440,2,3936,1,04/05/2020,108,116.36
8441,10,3944,7,04/05/2020,196,64.04
8442,1,1883,7,04/05/2020,189,81.6
8443,10,3614,2,04/05/2020,163,240.88
8444,7,648,6,04/05/2020,129,62.6
8445,1,2546,2,04/06/2020,136,163.35
8446,22,1796,4,04/06/2020,218,262.4
8447,7,6283,4,04/06/2020,145,124.92
8448,17,2736,2,04/06/2020,190,117.64
8449,18,2006,3,04/06/2020,219,59.84
8450,3,5276,8,04/06/2020,107,231.68
8451,5,3271,6,04/06/2020,221,90.87
8452,18,3617,5,04/06/2020,228,27.42
8453,4,452,2,04/07/2020,109,114.12
8454,23,1078,2,04/07/2020,184,31.65
8455,17,4174,6,04/07/2020,176,160.95
8456,4,5080,7,04/08/2020,114,117.12
8457,21,3128,7,04/08/2020,368,27.55
8458,1,8563,5,04/08/2020,202,260.4
8459,19,614,4,04/08/2020,408,65.32
8460,22,7473,8,04/08/2020,207,86.04
8461,6,1606,2,04/08/2020,193,119.96
8462,22,4817,8,04/08/2020,242,63.18
8463,11,1047,8,04/08/2020,179,152.25
8464,4,5998,1,04/08/2020,101,55.58
8465,2,307,1,04/08/2020,124,144.4
8466,15,3150,2,04/09/2020,190,248.48
8467,15,2352,4,04/09/2020,172,61.38
8468,7,89,6,04/09/2020,133,90.57
8469,18,941,2,04/09/2020,216,95.52
8470,13,5103,8,04/09/2020,179,31.42
8471,23,2861,7,04/09/2020,238,253.04
8472,6,3254,4,04/10/2020,233,148.35
8473,14,48,6,04/10/2020,178,217.52
8474,8,1795,5,04/10/2020,122,89.04
8475,23,4788,6,04/10/2020,238,144.4
8476,14,6330,8,04/10/2020,179,28.48
8477,8,7025,4,04/11/2020,136,121.48
8478,12,2501,8,04/11/2020,130,61.22
8479,20,670,8,04/11/2020,335,59.34
8480,10,4404,3,04/11/2020,168,54.16
8481,4,365,3,04/11/2020,129,89.01
8482,19,1217,2,04/12/2020,397,138.35
8483,15,487,8,04/12/2020,200,97.98
8484,6,731,8,04/12/2020,202,89.16
8485,6,2485,2,04/12/2020,213,93.9
8486,11,685,4,04/12/2020,133,193.2
8487,23,3729,8,04/13/2020,180,88.32
8488,19,3931,6,04/13/2020,394,116.76
8489,23,4466,8,04/13/2020,225,251.36
8490,6,2076,6,04/13/2020,204,89.7
8491,21,1999,1,04/13/2020,366,222.24
8492,22,4266,3,04/13/2020,221,256.64
8493,7,5366,4,04/13/2020,166,56.28
8494,6,4019,1,04/14/2020,207,192.3
8495,4,6014,1,04/14/2020,125,163.65
8496,6,5952,5,04/14/2020,189,229.68
8497,10,6781,7,04/15/2020,184,31.13
8498,3,4175,8,04/15/2020,127,161.9
8499,23,6962,7,04/15/2020,194,114.88
8500,22,6570,8,04/16/2020,239,216.08
8501,23,8775,7,04/16/2020,213,178.08
8502,18,5304,2,04/16/2020,211,152.5
8503,22,1747,5,04/16/2020,201,156.75
8504,5,4093,4,04/16/2020,317,87.54
8505,15,3692,6,04/16/2020,173,173.46
8506,17,6285,5,04/16/2020,220,88.14
8507,4,2741,6,04/17/2020,130,257.76
8508,17,5528,2,04/17/2020,218,154.4
8509,4,2454,2,04/17/2020,180,123.52
8510,21,6024,5,04/17/2020,370,154.5
8511,6,7169,1,04/17/2020,233,113.6
8512,20,1266,7,04/18/2020,364,81.09
8513,4,4663,4,04/18/2020,152,176.04
8514,8,4987,7,04/18/2020,134,164.9
8515,16,427,3,04/18/2020,220,118.04
8516,7,6092,5,04/18/2020,129,136.9
8517,1,4234,7,04/18/2020,131,229.52
8518,12,5518,3,04/18/2020,130,31.24
8519,7,6896,7,04/19/2020,161,28.23
8520,20,6037,5,04/19/2020,320,27.11
8521,12,2697,7,04/19/2020,122,119.08
8522,10,7229,1,04/19/2020,197,156.35
8523,10,3986,5,04/19/2020,196,178.56
8524,21,4071,7,04/19/2020,377,31.84
8525,15,5051,5,04/19/2020,189,155
8526,17,8176,8,04/19/2020,215,190.44
8527,12,894,5,04/19/2020,120,27.66
8528,19,2568,7,04/20/2020,416,55.98
8529,21,653,4,04/20/2020,379,187.44
8530,18,2812,2,04/20/2020,234,146.7
8531,20,9497,7,04/20/2020,340,254.64
8532,21,4208,8,04/21/2020,372,110.68
8533,1,2777,7,04/21/2020,138,60.94
8534,2,1982,4,04/21/2020,123,62.4
8535,6,4422,7,04/21/2020,213,83.55
8536,9,7674,7,04/21/2020,182,254
8537,20,4636,7,04/21/2020,407,152.15
8538,21,4584,3,04/22/2020,379,61.78
8539,7,19,1,04/22/2020,174,30.02
8540,3,764,8,04/22/2020,120,236.96
8541,19,6462,6,04/22/2020,385,177.9
8542,10,2126,7,04/22/2020,127,227.68
8543,14,1572,8,04/22/2020,163,59.14
8544,13,546,1,04/22/2020,150,86.25
8545,3,3532,5,04/22/2020,101,32.68
8546,23,8177,1,04/23/2020,200,98.01
8547,4,2677,5,04/23/2020,116,32.69
8548,18,3232,6,04/23/2020,201,163.05
8549,22,882,7,04/23/2020,230,96.09
8550,12,3818,1,04/23/2020,124,91.26
8551,13,3361,1,04/23/2020,178,177.72
8552,3,2985,7,04/24/2020,124,136.2
8553,23,5366,8,04/24/2020,232,63.42
8554,1,2816,3,04/24/2020,186,127.96
8555,21,5347,4,04/24/2020,369,64.24
8556,15,1677,7,04/24/2020,186,126.4
8557,7,8367,1,04/24/2020,127,226.08
8558,23,2925,4,04/24/2020,238,81.78
8559,6,1135,1,04/25/2020,186,160.25
8560,6,6790,5,04/25/2020,197,126.8
8561,15,848,2,04/25/2020,170,174.66
8562,19,276,7,04/25/2020,390,169.68
8563,15,9251,2,04/26/2020,184,181.74
8564,13,3243,5,04/27/2020,154,165.78
8565,13,1790,1,04/27/2020,172,115.92
8566,19,685,2,04/27/2020,393,144.85
8567,11,9285,1,04/27/2020,132,56.28
8568,7,3430,5,04/27/2020,126,152.95
8569,17,350,7,04/27/2020,177,89.01
8570,10,1692,3,04/27/2020,213,251.76
8571,13,4243,7,04/27/2020,167,61.76
8572,2,7993,7,04/28/2020,123,152.25
8573,22,6008,2,04/28/2020,246,163.2
8574,20,8290,2,04/28/2020,397,190.02
8575,8,3017,4,04/29/2020,126,31.82
8576,21,146,2,04/29/2020,369,157.2
8577,23,1405,1,04/29/2020,230,63.48
8578,5,4523,4,04/29/2020,185,63.62
8579,7,4431,5,04/29/2020,135,28.23
8580,10,1161,6,04/30/2020,205,63.44
8581,5,994,7,04/30/2020,208,260.4
8582,10,318,8,04/30/2020,121,136.6
8583,12,825,3,04/30/2020,125,88.86
8584,11,109,8,04/30/2020,162,56.66
8585,20,140,8,05/01/2020,380,182.1
8586,13,1169,2,05/01/2020,153,89.49
8587,13,4237,6,05/01/2020,163,111.2
8588,22,7003,8,05/01/2020,223,141.4
8589,8,2425,7,05/01/2020,124,239.84
8590,4,7716,3,05/01/2020,156,84.84
8591,3,2184,6,05/02/2020,171,153.3
8592,6,2167,5,05/02/2020,190,166.92
8593,6,6876,4,05/03/2020,233,27.53
8594,21,5494,3,05/03/2020,360,238.56
8595,1,2192,2,05/03/2020,112,163.5
8596,16,4272,3,05/03/2020,168,87.78
8597,14,6513,4,05/04/2020,175,57.4
8598,21,3973,2,05/04/2020,364,169.8
8599,17,5522,6,05/04/2020,195,154.95
8600,1,2285,2,05/04/2020,171,137.3
8601,19,360,4,05/04/2020,409,29.84
8602,6,5099,4,05/04/2020,212,242
8603,1,2180,4,05/05/2020,212,30.72
8604,14,1812,7,05/05/2020,183,97.89
8605,8,3702,6,05/05/2020,144,221.12
8606,7,3775,3,05/05/2020,173,113.8
8607,10,2982,3,05/05/2020,176,135.15
8608,23,2813,3,05/05/2020,191,81.6
8609,14,1263,7,05/05/2020,169,88.47
8610,18,5142,5,05/05/2020,207,96.18
8611,21,3274,6,05/05/2020,363,97.35
8612,9,3655,5,05/05/2020,160,59.72
8613,22,551,6,05/06/2020,247,145.1
8614,7,977,5,05/06/2020,168,28.58
8615,21,989,6,05/06/2020,375,192.9
8616,8,5048,8,05/06/2020,125,174.24
8617,23,6741,1,05/06/2020,236,114.28
8618,12,2330,1,05/06/2020,128,162.2
8619,20,12,8,05/06/2020,328,120.88
8620,17,3670,3,05/07/2020,217,218.4
8621,13,3950,1,05/07/2020,170,118.28
8622,22,2144,5,05/07/2020,245,147.45
8623,18,1039,5,05/07/2020,199,88.62
8624,21,3714,3,05/07/2020,380,28.56
8625,11,611,6,05/08/2020,160,137.45
8626,1,4377,7,05/08/2020,125,143
8627,22,2299,2,05/08/2020,218,155.45
8628,19,4355,7,05/08/2020,399,196.92
8629,3,5713,1,05/08/2020,105,29.86
8630,13,633,2,05/09/2020,159,180.24
8631,1,4501,5,05/09/2020,204,29.13
8632,5,4122,1,05/09/2020,278,139.15
8633,5,1251,6,05/09/2020,181,261.28
8634,11,2508,4,05/09/2020,154,123.44
8635,2,3534,8,05/09/2020,118,120.48
8636,4,8359,6,05/09/2020,171,82.23
8637,6,1962,4,05/09/2020,213,194.94
8638,9,8273,3,05/09/2020,168,192.06
8639,15,2780,3,05/10/2020,180,28.59
8640,18,557,2,05/10/2020,217,176.22
8641,3,3801,1,05/10/2020,141,28.94
8642,20,4635,7,05/10/2020,396,55.22
8643,19,8480,7,05/10/2020,408,171.84
8644,4,5078,2,05/10/2020,134,250.96
8645,3,4799,3,05/11/2020,106,177.54
8646,10,2985,3,05/11/2020,168,95.07
8647,9,1574,1,05/11/2020,183,122.72
8648,22,909,4,05/11/2020,218,81.03
8649,20,896,3,05/11/2020,395,221.84
8650,7,8834,6,05/11/2020,125,187.26
8651,1,4125,5,05/11/2020,190,232.16
8652,2,1469,5,05/11/2020,109,55.38
8653,9,44,4,05/11/2020,166,167.46
8654,20,7562,3,05/11/2020,407,131.04
8655,5,4606,2,05/11/2020,241,160.3
8656,10,5354,8,05/12/2020,178,82.2
8657,12,3728,6,05/12/2020,128,246.4
8658,7,105,4,05/12/2020,146,219.52
8659,20,2287,4,05/12/2020,367,54.84
8660,9,6101,1,05/12/2020,154,88.38
8661,6,5853,7,05/12/2020,213,122.2
8662,12,386,2,05/13/2020,130,63.4
8663,3,544,2,05/14/2020,119,151.3
8664,12,3576,3,05/14/2020,130,192.78
8665,20,3628,5,05/14/2020,392,28.05
8666,20,3411,2,05/14/2020,315,185.04
8667,23,5389,7,05/15/2020,190,125.4
8668,10,1175,4,05/15/2020,185,85.35
8669,12,4825,4,05/15/2020,130,82.77
8670,15,688,8,05/15/2020,195,27.77
8671,15,2509,6,05/15/2020,188,130.56
8672,14,5849,6,05/15/2020,165,58.08
8673,16,5002,3,05/15/2020,205,58.78
8674,8,6513,8,05/16/2020,144,109.84
8675,6,844,8,05/16/2020,233,227.2
8676,16,5142,2,05/16/2020,190,122.84
8677,14,2829,3,05/16/2020,160,60.6
8678,14,1736,5,05/16/2020,183,257.52
8679,21,8532,7,05/16/2020,378,149.95
8680,17,949,2,05/16/2020,214,170.04
8681,10,6120,8,05/16/2020,159,124.52
8682,6,784,8,05/16/2020,210,30.45
8683,12,782,1,05/17/2020,121,217.6
8684,9,1458,2,05/17/2020,167,28.11
8685,11,4472,3,05/17/2020,204,112.84
8686,15,1800,6,05/17/2020,166,119.76
8687,7,606,3,05/18/2020,131,95.04
8688,12,5719,7,05/18/2020,127,137.2
8689,20,7256,2,05/18/2020,321,84.87
8690,16,8999,6,05/18/2020,175,63.54
8691,17,7314,6,05/18/2020,192,59.6
8692,13,3363,2,05/19/2020,169,61.7
8693,23,663,2,05/19/2020,224,193.14
8694,8,4030,6,05/19/2020,135,188.7
8695,12,3641,7,05/19/2020,128,32.09
8696,4,1687,7,05/19/2020,118,110.16
8697,9,196,7,05/19/2020,178,259.28
8698,20,3218,3,05/20/2020,323,151.9
8699,21,8877,5,05/22/2020,368,181.92
8700,10,1974,5,05/22/2020,160,197.94
8701,17,1228,2,05/22/2020,218,90.87
8702,11,5944,4,05/22/2020,119,251.52
8703,20,2991,7,05/22/2020,399,121
8704,21,1489,6,05/22/2020,378,125.6
8705,15,2306,5,05/23/2020,161,31.4
8706,7,7247,1,05/23/2020,154,121.56
8707,21,4190,1,05/23/2020,367,196.2
8708,3,302,8,05/23/2020,147,120.32
8709,1,8302,5,05/23/2020,119,259.6
8710,22,3904,2,05/23/2020,213,61.3
8711,10,4154,5,05/23/2020,199,242.16
8712,4,7274,1,05/23/2020,116,232.8
8713,21,2599,3,05/24/2020,374,141.85
8714,22,7484,2,05/24/2020,206,163.7
8715,15,3818,4,05/24/2020,180,222.48
8716,3,363,4,05/24/2020,124,168.3
8717,22,5194,5,05/24/2020,237,226.08
8718,6,2709,8,05/24/2020,217,151.1
8719,21,3230,8,05/24/2020,367,127.68
8720,2,2883,7,05/25/2020,87,154.7
8721,12,1625,4,05/25/2020,129,185.04
8722,11,7303,7,05/25/2020,156,29.03
8723,18,3641,5,05/25/2020,236,60.82
8724,10,1047,8,05/25/2020,119,136.25
8725,5,173,4,05/25/2020,272,117.92
8726,8,7081,6,05/26/2020,137,54.26
8727,8,1228,8,05/26/2020,148,145.05
8728,14,2094,2,05/26/2020,171,139.05
8729,22,2207,3,05/26/2020,237,32.29
8730,5,3787,3,05/26/2020,242,156.15
8731,11,1075,5,05/26/2020,212,249.12
8732,22,2421,8,05/26/2020,249,151.1
8733,18,616,5,05/26/2020,201,59.12
8734,7,732,7,05/26/2020,135,91.26
8735,8,5684,8,05/27/2020,124,32.25
8736,21,6485,8,05/27/2020,366,85.59
8737,8,1614,8,05/27/2020,122,128.68
8738,20,1552,7,05/27/2020,311,138.9
8739,21,824,4,05/27/2020,377,85.32
8740,4,4660,2,05/27/2020,111,89.01
8741,18,989,6,05/28/2020,234,29.7
8742,13,5948,6,05/28/2020,151,28.88
8743,1,2714,6,05/28/2020,138,253.52
8744,23,1669,5,05/28/2020,196,61.3
8745,19,3103,7,05/28/2020,391,92.25
8746,23,6581,3,05/29/2020,211,54.06
8747,7,4908,5,05/29/2020,122,64.36
8748,2,1064,8,05/29/2020,125,193.74
8749,9,274,6,05/29/2020,176,234.32
8750,23,8166,5,05/29/2020,221,240.24
8751,9,2810,1,05/29/2020,180,216.24
8752,7,4522,6,05/30/2020,167,60.58
8753,13,721,5,05/30/2020,164,31.59
8754,4,8332,4,05/31/2020,165,129.72
8755,23,1802,5,05/31/2020,228,28.3
8756,9,845,1,05/31/2020,178,61.94
8757,5,8544,5,05/31/2020,225,29.59
8758,19,1299,4,05/31/2020,411,86.46
8759,1,4853,8,05/31/2020,135,255.12
8760,15,1188,2,06/01/2020,177,151.65
8761,13,4873,6,06/01/2020,154,114.44
8762,10,202,3,06/01/2020,126,164.04
8763,15,5987,5,06/02/2020,178,135.9
8764,6,53,6,06/02/2020,193,30.9
8765,18,2777,6,06/02/2020,204,29.46
8766,21,4985,8,06/02/2020,370,149.15
8767,8,8056,2,06/02/2020,121,141.45
8768,21,3074,6,06/02/2020,380,123.48
8769,20,4055,4,06/02/2020,410,217.52
8770,20,5453,2,06/03/2020,348,58.6
8771,20,1902,4,06/03/2020,340,117.8
8772,15,565,4,06/03/2020,174,92.25
8773,5,2261,2,06/03/2020,266,127.88
8774,20,664,7,06/03/2020,398,167.04
8775,10,1039,7,06/03/2020,178,83.61
8776,7,1784,4,06/03/2020,152,131.04
8777,13,3480,4,06/03/2020,173,234.16
8778,4,2864,7,06/03/2020,131,82.38
8779,21,3262,1,06/03/2020,364,28.66
8780,17,7827,7,06/04/2020,212,178.26
8781,3,5368,6,06/04/2020,136,29.42
8782,11,5863,3,06/04/2020,123,27.52
8783,11,3375,8,06/04/2020,189,28.79
8784,1,5941,3,06/05/2020,141,123.88
8785,23,5912,6,06/05/2020,214,32.9
8786,3,2957,8,06/05/2020,174,84.15
8787,7,5318,8,06/05/2020,147,125.48
8788,15,4599,8,06/05/2020,187,90.3
8789,21,1076,8,06/06/2020,364,145.25
8790,4,420,7,06/06/2020,133,235.2
8791,22,2414,5,06/06/2020,213,30.72
8792,14,2395,4,06/06/2020,160,169.86
