id,zipcode,city,lat,long,insee_code
34773,02350,SAINTE PREUVE,49.616667,3.916667,2690
34774,02820,GOUDELANCOURT LèS BERRIEUX,49.496725,3.847943,2349
34775,02130,MAREUIL EN DôLE,49.25,3.55,2462
34776,02150,LAPPION,49.616667,3.966667,2409
34777,02410,SEPTVAUX,49.566667,3.383333,2707
34778,02420,LEVERGIES,49.933333,3.316667,2426
34779,02110,RIBEAUVILLE,50.05,3.583333,2647
34780,02240,PLEINE SELVE,49.783333,3.516667,2605
34781,02300,MAREST DAMPCOURT,49.6,3.15,2461
34782,02240,REGNY,49.816667,3.416667,2636
34783,02470,PASSY EN VALOIS,49.166667,3.2,2594
34784,02270,POUILLY SUR SERRE,49.683333,3.583333,2617
34785,02160,ROUCY,49.366667,3.816667,2656
34786,02220,MAAST ET VIOLAINE,49.283333,3.45,2447
34787,02290,OSLY COURTIL,49.4,3.216667,2576
34788,02700,LIEZ,49.683333,3.283333,2431
34789,02700,MENNESSIS,49.7,3.266667,2474
34790,02810,MONTIGNY L'ALLIER,49.116667,3.1,2512
34791,02300,NEUFLIEUX,49.6,3.166667,2542
34792,02120,MALZY,49.9,3.733333,2455
34793,02190,MENNEVILLE,49.416667,4,2475
34794,02320,LIZY,49.516667,3.466667,2434
34795,02590,FORESTE,49.816667,3.1,2327
34796,02800,FRESSANCOURT,49.616667,3.416667,2335
34797,02120,MARLY GOMONT,49.9,3.8,2469
34798,02160,VASSOGNE,49.416667,3.733333,2764
34799,02210,LEPLESSIER HULEU,49.233333,3.35,2606
34800,02340,NOIRCOURT,49.666667,4.1,2556
34801,02160,VENDRESSE BEAULNE,49.433333,3.666667,2778
34802,02590,GERMAINE,49.783333,3.116667,2343
34803,02310,DOMPTIN,49.016667,3.283333,2268
34804,02880,NANTEUIL LA FOSSE,49.433333,3.45,2537
34805,03460,TRéVOL,46.633333,3.3,3290
34806,03210,GIPCY,46.5,3.066667,3122
34807,03500,LORIGES,46.283333,3.35,3148
34808,03230,GANNAY SUR LOIRE,46.733333,3.616667,3119
34809,03120,LAPALISSE,46.25,3.633333,3138
34810,03160,FRANCHESSE,46.633333,3.033333,3117
34811,03000,MONTILLY,46.616667,3.25,3184
34812,03500,LOUCHY MONTFAND,46.316667,3.25,3149
34813,03140,FOURILLES,46.233333,3.2,3116
34814,03230,GARNAT SUR ENGIèVRE,46.633333,3.65,3120
34815,01500,CHâTEAU GAILLARD,45.966667,5.3,1089
34816,01300,NATTAGES,45.733333,5.766667,1286
34817,01230,NIVOLLET MONTGRIFFON,45.983333,5.433333,1277
34818,01570,FEILLENS,46.333333,4.883333,1159
34819,01270,VERJON,46.35,5.35,1432
34820,01200,LANCRANS,46.133333,5.833333,1205
34821,01430,CONDAMINE,46.116667,5.566667,1112
34822,01250,JOURNANS,46.15,5.333333,1197
34823,01450,LEYSSARD,46.166667,5.466667,1214
34824,01630,SAINT JEAN DE GONVILLE,46.216667,5.95,1360
34825,01200,LéAZ,46.1,5.883333,1209
34826,01400,CONDEISSIAT,46.166667,5.083333,1113
34827,01190,PONT DE VAUX,46.433333,4.933333,1305
34828,01200,MONTANGES,46.166667,5.8,1257
34829,01250,MONTAGNAT,46.166667,5.283333,1254
34830,01230,ONCIEU,45.95,5.466667,1279
34831,01430,IZENAVE,46.033333,5.533333,1191
34832,01400,DOMPIERRE SUR CHALARONNE,46.133333,4.9,1146
34833,01290,SAINT ANDRé D'HUIRIAT,46.216667,4.916667,1334
34834,01560,SAINT JULIEN SUR REYSSOUZE,46.4,5.116667,1367
34835,01250,POUILLAT,46.333333,5.433333,1309
34836,01560,SAINT NIZIER LE BOUCHOUX,46.45,5.15,1380
34837,01400,L'ABERGEMENT CLéMENCIAT,46.15,4.916667,1001
34838,01500,DOUVRES,45.983333,5.366667,1149
34839,01170,VESANCY,46.35,6.083333,1436
34840,01230,SAINT RAMBERT EN BUGEY,45.95,5.433333,1384
34841,01340,MARSONNAS,46.333333,5.066667,1236
34842,01090,MONTCEAUX,46.1,4.8,1258
34843,01250,RAMASSE,46.2,5.35,1317
34844,01130,ECHALLON,46.2285201,5.7338782,1152
34845,01200,VILLES,46.083333,5.783333,1448
34846,01330,VERSAILLEUX,45.983333,5.1,1434
34847,01600,SAINT BERNARD,45.945416,4.732226,1339
34848,01370,SAINT ETIENNE DU BOIS,46.283333,5.283333,1350
34849,01700,SAINT MAURICE DE BEYNOST,45.833333,4.966667,1376
34850,01250,REVONNAS,46.166667,5.333333,1321
34851,01200,ELOISE,46.083333,5.866667,74109
34852,01390,TRAMOYES,45.866667,4.966667,1424
34853,01400,NEUVILLE LES DAMES,46.166667,5,1272
34854,01130,LEPOIZAT,46.15,5.7,1204
34855,01120,PIZAY,45.883333,5.083333,1297
34856,01510,PUGIEU,45.816667,5.65,1316
34857,01300,PEYRIEU,45.677984,5.676598,1294
34858,01120,SAINTE CROIX,45.894788,5.05352,1342
34859,01130,LESNEYROLLES,46.133333,5.633333,1274
34860,01300,PRéMEYZEL,45.683333,5.65,1310
34861,01510,ROSSILLON,45.833333,5.6,1329
34862,01190,REYSSOUZE,46.433333,4.916667,1323
34863,01120,THIL,45.816667,5.016667,1418
34864,01500,SAINT DENIS EN BUGEY,45.95,5.333333,1345
34865,01130,NANTUA,46.15,5.616667,1269
34866,01560,SAINT TRIVIER DE COURTES,46.466667,5.083333,1388
34867,01540,SAINT JULIEN SUR VEYLE,46.2,4.95,1368
34868,01240,LACHAPELLE DU CHâTELARD,46.066667,5.033333,1085
34869,01310,MONTRACOL,46.183333,5.116667,1264
34870,01400,ROMANS,46.116667,5.033333,1328
34871,01560,SERVIGNAT,46.433333,5.066667,1406
34872,01250,SAINT JUST,46.192047,5.278792,1369
34873,01580,SAMOGNAT,46.25,5.583333,1392
34874,01150,SOUCLIN,45.866667,5.416667,1411
34875,01420,SEYSSEL,45.949261,5.826687,1407
34876,01260,VIEU,45.9,5.683333,1442
34877,01260,VIRIEU LE PETIT,45.9,5.716667,1453
34878,01710,THOIRY,46.236466,5.97991,1419
34879,01250,SIMANDRE SUR SURAN,46.216667,5.416667,1408
34880,01600,SAINT DIDIER DE FORMANS,45.95,4.783333,1347
34881,01370,TREFFORT CUISIAT,46.2846752,5.3685605,1426
34882,01570,MANZIAT,46.35,4.9,1231
34883,01430,LANTENAY,46.05,5.533333,1206
34884,01270,VILLEMOTIER,46.35,5.316667,1445
34885,01250,TOSSIAT,46.133333,5.316667,1422
34886,01510,SAINT MARTIN DE BAVEL,45.85,5.683333,1372
34887,01540,VONNAS,46.216667,5,1457
34888,02300,OGNES,49.610955,3.1949869,2566
34889,03120,LEBREUIL,46.183333,3.658333,3042
34890,03210,MARIGNY,46.583333,3.2,3162
34891,03000,MOULINS,46.566667,3.333333,3190
34892,03160,SAINT AUBIN LE MONIAL,46.516667,3.016667,3218
34893,03300,LACHAPELLE,46.1,3.583333,3056
34894,03290,DOMPIERRE SUR BESBRE,46.516667,3.683333,3102
34895,03130,LIERNOLLES,46.383333,3.766667,3144
34896,03110,ESPINASSE VOZELLE,46.133333,3.316667,3110
34897,03800,MONTEIGNET SUR L'ANDELOT,46.116667,3.25,3182
34898,03230,LACHAPELLE AUX CHASSES,46.666667,3.533333,3057
34899,03340,MERCY,46.45,3.516667,3171
34900,03600,HYDS,46.283333,2.833333,3129
34901,03360,LéTELON,46.656228,2.585642,3143
34902,03120,PéRIGNY,46.25,3.55,3205
34903,03500,MEILLARD,46.4,3.233333,3169
34904,03120,SAINT CHRISTOPHE,46.163684,3.567779,3223
34905,03340,MONTBEUGNY,46.533333,3.483333,3180
34906,03470,MONéTAY SUR LOIRE,46.433333,3.816667,3177
34907,03500,MONéTAY SUR ALLIER,46.383333,3.3,3176
34908,03190,ESTIVAREILLES,46.416667,2.616667,3111
34909,03420,LAPETITE MARCHE,46.2,2.566667,3206
34910,03380,LAMAIDS,46.3,2.433333,3136
34911,03130,LODDES,46.283333,3.766667,3147
34912,03340,NEUILLY LE RéAL,46.45,3.416667,3197
34913,03370,SAINT DéSIRé,46.5,2.433333,3225
34914,03120,SAINT PRIX,46.233333,3.65,3257
34915,03110,SAINT DIDIER LA FORêT,46.226141,3.343529,3227
34916,03410,LIGNEROLLES,46.283333,2.566667,3145
34917,03220,JALIGNY SUR BESBRE,46.379331,3.591613,3132
34918,03140,MONESTIER,46.25,3.116667,3175
34919,03220,SAINT LéON,46.4,3.683333,3240
34920,03330,COUTANSOUZE,46.216667,3.033333,3089
34921,03150,MONTOLDRE,46.333333,3.45,3187
34922,03190,GIVARLAIS,46.45,2.65,3158
34923,03190,HéRISSON,46.516667,2.716667,3127
34924,03430,VILLEFRANCHE D'ALLIER,46.4,2.866667,3315
34925,04500,QUINSON,43.7,6.033333,4158
34926,04170,SAINT JULIEN DU VERDON,43.916667,6.533333,4183
34927,04420,LEBRUSQUET,44.15,6.3,4036
34928,04200,CUREL,44.183333,5.666667,4067
34929,04250,CLAMENSANE,44.316667,6.066667,4057
34930,04240,LEFUGERET,44,6.633333,4090
34931,04700,ENTREVENNES,43.933333,6.033333,4077
34932,04320,SAUSSES,44.016667,6.783333,4202
34933,04510,LECHAFFAUT SAINT JURSON,44.0166753,6.1420947,4046
34934,04330,CHAUDON NORANTE,43.983333,6.35,4055
34935,04250,FAUCON DU CAIRE,44.4,6.1,4085
34936,04000,LAROBINE SUR GALABRE,44.2014706,6.2269763,4167
34937,04270,SAINT JULIEN D'ASSE,43.916667,6.1,4182
34938,04700,LABRILLANNE,43.916667,5.883333,4034
34939,04250,GIGORS,44.416667,6.15,4093
34940,04230,MALLEFOUGASSE AUGèS,44.065767,5.8981329,4109
34941,04510,MALLEMOISSON,44.05,6.133333,4110
34942,04420,MARCOUX,44.133333,6.283333,4113
34943,04170,THORAME BASSE,44.083333,6.5,4218
34944,04250,LAMOTTE DU CAIRE,44.35,6.033333,4134
34945,04300,PIERRERUE,43.95,5.833333,4151
34946,04110,MONTJUSTIN,43.85,5.633333,4129
34947,04700,LECASTELLET,43.933333,5.983333,4041
34948,04310,PEYRUIS,44.033333,5.933333,4149
34949,05130,LETTRET,44.466667,6.066667,5074
34950,04300,SAINT MAIME,43.9,5.8,4188
34951,04420,PRADS HAUTE BLéONE,44.219812,6.442807,4155
34952,04110,OPPEDETTE,43.933333,5.6,4142
34953,04340,LELAUZET UBAYE,44.433333,6.433333,4102
34954,04340,MéOLANS REVEL,44.4211216,6.5143087,4161
34955,04230,MONTLAUX,44.0366885,5.85121,4130
34956,04500,RIEZ,43.816667,6.1,4166
34957,04380,LECASTELLARD MELAN,44.183333,6.133333,4040
34958,04290,VOLONNE,44.116667,6.016667,4244
34959,04200,ENTREPIERRES,44.2,5.983333,4075
34960,04150,REDORTIERS,44.083333,5.65,4159
34961,04200,LESOMERGUES,44.166667,5.6,4140
34962,04380,THOARD,44.15,6.15,4217
34963,04240,MéAILLES,44.033333,6.633333,4115
34964,04400,LESTHUILES,44.4,6.566667,4220
34965,04250,LECAIRE,44.366667,6.05,4037
34966,04140,LEVERNET,44.283333,6.4,4237
34967,04110,REILLANNE,43.883333,5.666667,4160
34968,05460,ABRIèS,44.783333,6.933333,5001
34969,05470,AIGUILLES,44.783333,6.866667,5003
34970,05800,LEGLAIZIL,44.75,5.983333,5062
34971,05300,SAINT GENIS,44.383333,5.766667,5053
34972,05700,MONTCLUS,44.416667,5.683333,5081
34973,05000,NEFFES,44.5,6.033333,5092
34974,05260,FOREST SAINT JULIEN,44.65,6.133333,5056
34975,05200,LESORRES,44.516667,6.55,5098
34976,05700,MONTROND,44.383333,5.75,5089
34977,02800,LAFèRE,49.666667,3.366667,2304
34978,02290,RESSONS LE LONG,49.383333,3.15,2643
34979,02190,NEUFCHâTEL SUR AISNE,49.433333,4.033333,2541
34980,02700,TERGNIER,49.65,3.3,2738
34981,02480,DURY,49.749614,3.130076,2273
34982,02210,MONTGRU SAINT HILAIRE,49.183333,3.333333,2507
34983,02500,HIRSON,49.916667,4.083333,2381
34984,02360,ROZOY SUR SERRE,49.716667,4.133333,2666
34985,02250,MONTIGNY LE FRANC,49.683333,3.916667,2513
34986,02400,ETAMPES SUR MARNE,49.033333,3.416667,2292
34987,02000,MOLINCHART,49.566667,3.533333,2489
34988,02000,MONAMPTEUIL,49.483333,3.566667,2490
34989,02330,MONTHUREL,49.016667,3.55,2510
34990,02220,MONT NOTRE DAME,49.3,3.583333,2520
34991,02160,BLANZY LèS FISMES,49.333333,3.666667,2091
34992,02590,LANCHY,49.833333,3.083333,2402
34993,02450,DORENGT,49.966667,3.683333,2269
34994,02250,MONTIGNY SOUS MARLE,49.75,3.8,2516
34995,02190,ORAINVILLE,49.383333,4.016667,2572
34996,02800,MAYOT,49.7,3.383333,2473
34997,02500,LAHéRIE,49.883333,4.05,2378
34998,02300,PIERREMANDE,49.566667,3.25,2599
34999,02290,SAINT BANDRY,49.366667,3.166667,2672
35000,02210,MURET ET CROUTTES,49.283333,3.416667,2533
35001,02300,QUIERZY,49.566667,3.133333,2631
35002,02110,SAINT MARTIN RIVIèRE,50.05,3.533333,2683
35003,02400,ETRéPILLY,49.083333,3.333333,2297
35004,02250,SAINT PIERREMONT,49.716667,3.883333,2689
35005,02000,MONS EN LAONNOIS,49.538325,3.55387,2497
35006,02220,MONT SAINT MARTIN,49.283333,3.633333,2523
35007,02480,HAPPENCOURT,49.783333,3.183333,2367
35008,02500,LEUZE,49.85,4.15,2425
35009,02880,NEUVILLE SUR MARGIVAL,49.45,3.4,2551
35010,02500,LOGNY LèS AUBENTON,49.833333,4.2,2435
35011,02810,SAINT GENGOULPH,49.116667,3.216667,2679
35012,02200,VAUXREZIS,49.413787,3.279286,2767
35013,02300,SAINT AUBIN,49.516667,3.183333,2671
35014,02240,RENANSART,49.716667,3.45,2640
35015,02860,NEUVILLE SUR AILETTE,49.466667,3.7,2550
35016,02000,MONTBAVIN,49.533333,3.516667,2499
35017,02310,MONTREUIL AUX LIONS,49.016667,3.2,2521
35018,02160,GLENNES,49.35,3.716667,2439
35019,02270,REMIES,49.683333,3.533333,2638
35020,02880,SANCY LES CHEMINOTS,49.433333,3.466667,2698
35021,02000,ROYAUCOURT ET CHAILVET,49.516667,3.533333,2661
35022,02120,MONCEAU SUR OISE,49.9,3.7,2494
35023,02330,MONTIGNY LèS CONDé,48.983333,3.566667,2515
35024,02680,CONTESCOURT,49.8,3.233333,2214
35025,02820,MAUREGNY EN HAYE,49.533333,3.8,2472
35026,02130,RONCHèRES,49.15,3.6,2655
35027,02800,NOUVION LE COMTE,49.683333,3.466667,2560
35028,02220,PAARS,49.333333,3.6,2581
35029,02850,PASSY SUR MARNE,49.066667,3.566667,2595
35030,02600,HARAMONT,49.283333,3.05,2368
35031,02650,MéZY MOULINS,49.066667,3.5,2484
35032,02110,SEBONCOURT,49.95,3.483333,2703
35033,02220,QUINCY SOUS LE MONT,49.3,3.55,2633
35034,02680,DALLON,49.816667,3.233333,2257
35035,02360,COINGT,49.783333,4.083333,2204
35036,02000,URCEL,49.5,3.55,2755
35037,02590,ROUPY,49.816667,3.183333,2658
35038,02400,GLAND,49.05,3.466667,2347
35039,02320,PINON,49.483333,3.45,2602
35040,02100,REMAUCOURT,49.9,3.333333,2637
35041,02800,ROGéCOURT,49.633333,3.416667,2651
35042,02000,VAUCELLES ET BEFFECOURT,49.533333,3.55,2765
35043,02140,LANDOUZY LA VILLE,49.866667,4.05,2405
35044,02870,VIVAISE,49.616667,3.566667,2821
35045,02140,LAVALLéE AU BLé,49.866667,3.783333,2759
35046,02800,TRAVECY,49.683333,3.35,2746
35047,02260,LERZY,49.933333,3.866667,2418
35048,02590,SAVY,49.8,3.183333,2702
35049,02440,MONTESCOURT LIZEROLLES,49.736674,3.258307,2504
35050,02350,CUIRIEUX,49.683333,3.816667,2248
35051,02350,GRANDLUP ET FAY,49.666667,3.733333,2353
35052,02210,NANTEUIL NOTRE DAME,49.2,3.4,2538
35053,02680,FONTAINE LèS CLERCS,49.8,3.216667,2320
35054,02480,JUSSY,49.716667,3.233333,2397
35055,02420,MAGNY LA FOSSE,49.933333,3.283333,2451
35056,02210,OULCHY LA VILLE,49.216667,3.35,2579
35057,02720,MARCY,49.833333,3.4,2459
35058,02140,LEMé,49.833333,3.766667,2416
35059,02850,REUILLY SAUVIGNY,49.066667,3.55,2645
35060,02420,NAUROY,49.95,3.25,2539
35061,02160,LONGUEVAL BARBONVAL,49.358969,3.653484,2439
35062,02480,OLLEZY,49.716667,3.133333,2570
35063,02880,TERNY SORNY,49.45,3.366667,2739
35064,02140,LESOURD,49.866667,3.75,2731
35065,02140,LUGNY,49.783333,3.816667,2444
35066,02150,LASELVE,49.566667,4,2705
35067,02860,NOUVION LE VINEUX,49.5,3.616667,2561
35068,02450,FESMY LE SART,50.041709,3.677854,2308
35069,02140,MARFONTAINE,49.8,3.783333,2463
35070,02420,SEQUEHART,49.916667,3.333333,2708
35071,02220,SAINT MARD,49.386561,3.583218,2682
35072,02320,PRéMONTRé,49.55,3.4,2619
35073,02160,MERVAL,49.35,3.7,2439
35074,02160,PERLES,49.316667,3.65,2439
35075,02500,LUZOIR,49.933333,3.966667,2445
35076,05300,SAINT PIERRE AVEZ,44.25,5.766667,5155
35077,05130,SAINT ETIENNE LE LAUS,44.5,6.166667,5140
35078,05500,LESCOSTES,44.75,6.033333,5043
35079,05300,SALéON,44.35,5.766667,5159
35080,05130,SIGOYER,44.483333,5.966667,5168
35081,05220,LEMONêTIER LES BAINS,44.983333,6.516667,5079
35082,05700,NOSSAGE ET BéNéVENT,44.306428,5.7563151,5094
35083,05150,MOYDANS,44.4,5.5,5091
35084,05150,RIBEYRET,44.416667,5.55,5117
35085,05700,ORPIERRE,44.316667,5.683333,5097
35086,05100,PUY SAINT PIERRE,44.9,6.616667,5109
35087,05400,MANTEYER,44.533333,5.966667,5075
35088,05300,SALéRANS,44.25,5.7,5160
35089,05190,ROCHEBRUNE,44.466667,6.183333,5121
35090,05200,PUY SAINT EUSèBE,44.566667,6.416667,5108
35091,05400,MONTMAUR,44.583333,5.883333,5087
35092,05700,SAINTE COLOMBE,44.28524,5.669085,5135
35093,05250,LACLUSE,44.633333,5.85,5139
35094,05260,SAINT JEAN SAINT NICOLAS,44.666667,6.216667,5145
35095,02120,NOYALES,49.9,3.55,2563
35096,02330,MONTLEVON,48.966667,3.533333,2518
35097,02720,MESNIL SAINT LAURENT,49.833333,3.35,2481
35098,02500,MARTIGNY,49.866667,4.133333,2470
35099,02350,PIERREPONT,49.65,3.783333,2600
35100,02120,PROISY,49.9,3.733333,2624
35101,02110,SERAIN,50.016667,3.366667,2709
35102,02860,ORGEVAL,49.516667,3.7,2573
35103,02440,REMIGNY,49.716667,3.283333,2639
35104,02540,MONTFAUCON,48.95,3.45,2505
35105,02210,OULCHY LE CHâTEAU,49.2,3.35,2580
35106,02330,PARGNY LA DHUYS,48.95,3.55,2590
35107,02310,NOGENT L'ARTAUD,48.966667,3.316667,2555
35108,02160,PONT ARCY,49.383333,3.616667,2612
35109,02200,VENIZEL,49.366667,3.383333,2780
35110,02880,VREGNY,49.416667,3.416667,2828
35111,02190,PIGNICOURT,49.416667,4.033333,2601
35112,02470,PRIEZ,49.133333,3.266667,2622
35113,02270,CHâTILLON LèS SONS,49.75,3.683333,2169
35114,02500,MONDREPUIS,49.966667,4.066667,2495
35115,02450,LANEUVILLE LèS DORENGT,49.966667,3.683333,2548
35116,02190,PROUVAIS,49.466667,3.983333,2626
35117,02370,VAILLY SUR AISNE,49.416667,3.516667,2758
35118,02300,SAINT PAUL AUX BOIS,49.533333,3.2,2686
35119,02210,PARCY ET TIGNY,49.2717869,3.3295235,2585
35120,02140,NAMPCELLES LA COUR,49.783333,4,2535
35121,02490,MAISSEMY,49.883333,3.2,2452
35122,02380,PONT SAINT MARD,49.5,3.283333,2616
35123,02270,CHEVRESIS MONCEAU,49.75,3.566667,2184
35124,02320,SUZY,49.55,3.466667,2733
35125,02860,PANCY COURTECON,49.466667,3.65,2583
35126,02140,PLOMION,49.8,4.016667,2608
35127,02300,SELENS,49.5,3.2,2704
35128,02240,RIBEMONT,49.8,3.466667,2648
35129,02600,LARGNY SUR AUTOMNE,49.266667,3.05,2410
35130,02850,TRéLOU SUR MARNE,49.075681,3.610215,2748
35131,02130,SAPONAY,49.216667,3.483333,2699
35132,02000,VERNEUIL SUR SERRE,49.65,3.666667,2787
35133,02540,ROZOY BELLEVALLE,48.916667,3.45,2664
35134,02200,VILLENEUVE SAINT GERMAIN,49.383333,3.35,2805
35135,02300,SINCENY,49.6,3.25,2719
35136,02820,MONTAIGU,49.533333,3.833333,2498
35137,02820,SAINTE CROIX,49.483333,3.783333,2675
35138,02600,LONGPONT,49.266667,3.216667,2438
35139,02250,TAVAUX ET PONTSéRICOURT,49.733333,3.916667,2737
35140,02210,ROCOURT SAINT MARTIN,49.15,3.383333,2649
35141,02880,VUILLERY,49.433333,3.383333,2829
35142,02790,SERAUCOURT LE GRAND,49.783333,3.216667,2710
35143,02150,NIZY LE COMTE,49.566667,4.05,2553
35144,02260,PAPLEUX,50.016667,3.883333,2584
35145,02600,LOUâTRE,49.25,3.25,2441
35146,02490,PONTRU,49.9,3.216667,2614
35147,02860,PLOYART ET VAURSEINE,49.487828,3.744197,2609
35148,02690,URVILLERS,49.783333,3.316667,2756
35149,02490,PONTRUET,49.9,3.233333,2615
35150,02510,IRON,49.95,3.666667,2386
35151,02200,ACY,49.35,3.416667,2003
35152,02490,TREFCON,49.866667,3.1,2747
35153,02630,WASSIGNY,50.016667,3.6,2830
35154,02140,PRISCES,49.783333,3.866667,2623
35155,02350,VESLES ET CAUMONT,49.666667,3.783333,2790
35156,02840,SAMOUSSY,49.583333,3.733333,2697
35157,02210,ROZET SAINT ALBIN,49.2,3.3,2662
35158,02340,RENNEVAL,49.733333,4.05,2641
35159,02200,AMBRIEF,49.316667,3.4,2012
35160,02130,SERGY,49.183333,3.566667,2712
35161,02600,MONTGOBERT,49.3,3.15,2506
35162,02120,PROIX,49.9,3.566667,2625
35163,02220,SAINT THIBAUT,49.3,3.616667,2695
35164,02600,NOROY SUR OURCQ,49.2,3.216667,2557
35165,02120,PUISIEUX ET CLANLIEU,49.85,3.666667,2629
35166,03210,MEILLERS,46.5,3.083333,3170
35167,03380,QUINSSAINES,46.333333,2.516667,3212
35168,03420,MARCILLAT EN COMBRAILLE,46.166667,2.633333,3161
35169,03190,LOUROUX HODEMENT,46.466667,2.716667,3158
35170,03460,VILLENEUVE SUR ALLIER,46.65,3.25,3316
35171,03000,NEUVY,46.55,3.283333,3200
35172,03130,LUNEAU,46.366667,3.95,3154
35173,03130,MONTAIGUëT EN FOREZ,46.266667,3.8,3178
35174,03300,MOLLES,46.1,3.566667,3174
35175,03360,MEAULNE,46.6,2.616667,3168
35176,03500,MONTORD,46.3,3.233333,3188
35177,03270,MARIOL,46.016667,3.5,3163
35178,03250,LAGUILLERMIE,45.983333,3.65,3125
35179,03380,SAINT MARTINIEN,46.333333,2.466667,3246
35180,03390,SAINT BONNET DE FOUR,46.316667,2.916667,3219
35181,03110,SAINT PONT,46.166667,3.3,3252
35182,03800,POëZAT,46.083333,3.216667,3209
35183,03500,PARAY SOUS BRIAILLES,46.288912,3.367207,3204
35184,03220,SAINT VOIR,46.4,3.516667,3263
35185,03140,SAINT GERMAIN DE SALLES,46.183333,3.216667,3237
35186,03230,LUSIGNY,46.6,3.483333,3156
35187,03110,SAINT RéMY EN ROLLAT,46.183333,3.4,3258
35188,03500,SAINT POURçAIN SUR SIOULE,46.3,3.283333,3254
35189,03470,PIERREFITTE SUR LOIRE,46.5,3.816667,3207
35190,03330,ECHASSIèRES,46.183333,2.933333,3108
35191,03170,BIZENEUILLE,46.4,2.733333,3031
35192,03120,SERVILLY,46.283333,3.6,3272
35193,03140,TARGET,46.3,3.05,3277
35194,03250,LAPRUGNE,45.983333,3.75,3139
35195,03220,SORBIER,46.366667,3.666667,3274
35196,03800,SAINT BONNET DE ROCHEFORT,46.15,3.133333,3220
35197,03450,LALIZOLLE,46.15,3,3135
35198,03150,RONGèRES,46.3,3.45,3215
35199,03360,SAINT BONNET TRONçAIS,46.65982,2.693332,3221
35200,03130,MONTCOMBROUX LES MINES,46.35,3.733333,3181
35201,03320,LIMOISE,46.683333,3.05,3146
35202,03130,NEUILLY EN DONJON,46.35,3.883333,3196
35203,03600,LACELLE,46.2706542,2.8031869,3047
35204,03230,PARAY LE FRéSIL,46.65,3.616667,3203
35205,03190,MAILLET,46.483333,2.65,3158
35206,03420,MAZIRAT,46.233333,2.533333,3167
35207,03210,NOYANT D'ALLIER,46.483333,3.116667,3202
35208,03370,SAINT ELOY D'ALLIER,46.483333,2.35,3228
35209,03300,SAINT ETIENNE DE VICQ,46.183333,3.533333,3230
35210,03500,SAULCET,46.333333,3.266667,3267
35211,03390,SAINT MARCEL EN MURAT,46.333333,3.016667,3243
35212,03450,NADES,46.166667,2.983333,3192
35213,03330,LOUROUX DE BOUBLE,46.216667,2.983333,3152
35214,03310,NéRIS LES BAINS,46.283333,2.666667,3195
35215,03320,LURCY LéVIS,46.716667,2.933333,3155
35216,03410,PRéMILHAT,46.316667,2.533333,3211
35217,03190,NASSIGNY,46.5,2.6,3193
35218,03150,SAINT GéRAND LE PUY,46.25,3.516667,3235
35219,03800,SAINT PRIEST D'ANDELOT,46.066667,3.166667,3255
35220,03360,URçAY,46.633333,2.6,3293
35221,03190,REUGNY,46.466667,2.616667,3213
35222,03130,SAINT DIDIER EN DONJON,46.383333,3.85,3226
35223,03220,THIONNE,46.4,3.566667,3284
35224,03210,SAINT MENOUX,46.583333,3.15,3247
35225,03160,SAINT LéOPARDIN D'AUGY,46.683333,3.116667,3241
35226,03290,SAINT POURçAIN SUR BESBRE,46.466667,3.65,3253
35227,03420,RONNET,46.2,2.7,3216
35228,03220,TRETEAU,46.366667,3.533333,3289
35229,03350,LOUROUX BOURBONNAIS,46.533333,2.85,3150
35230,03240,SAINT SORNIN,46.416667,3.016667,3260
35231,03220,TRéZELLES,46.333333,3.6,3291
35232,03140,TAXAT SENAT,46.2,3.133333,3278
35233,03450,SUSSAT,46.15,3.05,3276
35234,03390,SAINT PRIEST EN MURAT,46.35,2.916667,3256
35235,03320,NEURE,46.75,2.983333,3198
35236,03450,VEAUCE,46.166667,3.066667,3302
35237,03360,VALIGNY,46.716667,2.816667,3296
35238,03160,SAINT PLAISIR,46.616667,2.966667,3251
35239,04200,MISON,44.266667,5.833333,4123
35240,04150,REVEST DES BROUSSES,43.966667,5.666667,4162
35241,04140,MONTCLAR,44.4,6.333333,4126
35242,04370,BEAUVEZER,44.15,6.6,4025
35243,04200,NOYERS SUR JABRON,44.166667,5.833333,4139
35244,04330,CLUMANC,44.033333,6.416667,4059
35245,04700,LURS,43.966667,5.883333,4106
35246,04250,MELVE,44.35,5.983333,4118
35247,04320,VAL DE CHALVAGNE,43.9057939,6.7601057,4043
35248,04510,MIRABEAU,44.066667,6.083333,4122
35249,04200,SAINT GENIEZ,44.25,6.05,4179
35250,04200,SAINT VINCENT SUR JABRON,44.166667,5.733333,4199
35251,05110,BARCILLONNETTE,44.433333,5.916667,5013
35252,04400,SAINT PONS,44.392471,6.628415,4195
35253,04160,CHâTEAU ARNOUX SAINT AUBAN,44,6,4049
35254,04150,REVEST DU BION,44.083333,5.55,4163
35255,04340,SAINT VINCENT LES FORTS,44.45,6.383333,4198
35256,04700,ORAISON,43.916667,5.916667,4143
35257,04200,SIGOYER,44.316667,5.95,4207
35258,04500,ROUMOULES,43.833333,6.133333,4172
35259,04110,SAINTE CROIX à LAUZE,43.916667,5.616667,4175
35260,04230,ONGLES,44.033333,5.733333,4141
35261,04170,THORAME HAUTE,44.1,6.55,4219
